request_id,timestamp,pickup_zone_id,pickup_zone_name,pickup_lat,pickup_lon,dropoff_zone_id,dropoff_zone_name,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_min,surge_multiplier,base_fare,total_fare,tip,driver_earnings,passenger_count,weather,hour,day_of_week,is_weekend
REQ_202609010141_10_000,2026-09-01 01:41:07,10,Convention Center Arena,37.78557,-122.39154,5,Mission Nightlife & Arts,37.77595,-122.42849,3.42,11.0,1.0,13.5,13.5,2.02,12.14,2,Clear,1,1,0
REQ_202609010143_3_001,2026-09-01 01:43:50,3,Metro Int'l Airport,37.62746,-122.39865,4,Waterfront & Pier Dining,37.82279,-122.42662,21.86,56.9,1.0,62.76,62.76,0.0,47.07,3,Clear,1,1,0
REQ_202609010143_5_001,2026-09-01 01:43:55,5,Mission Nightlife & Arts,37.76371,-122.41553,6,University Campus & Med,37.74509,-122.4329,2.57,9.3,1.0,11.39,11.39,0.0,8.54,1,Clear,1,1,0
REQ_202609010144_8_003,2026-09-01 01:44:10,8,Sunset Residential District,37.73977,-122.49625,7,Marina & Golden Gate View,37.78183,-122.46166,5.58,15.1,1.0,18.83,18.83,2.82,16.94,1,Clear,1,1,0
REQ_202609010144_6_001,2026-09-01 01:44:24,6,University Campus & Med,37.76585,-122.45398,9,Central Railway Station,37.7911,-122.38231,6.9,18.9,1.0,22.53,22.53,3.38,20.28,1,Clear,1,1,0
REQ_202609010144_10_004,2026-09-01 01:44:45,10,Convention Center Arena,37.78801,-122.40921,4,Waterfront & Pier Dining,37.79927,-122.43292,2.43,7.4,1.0,10.47,10.47,0.0,7.85,1,Clear,1,1,0
REQ_202609010144_2_003,2026-09-01 01:44:56,2,Midtown Tech Hub,37.79515,-122.41904,1,Downtown Financial,37.76149,-122.42059,3.75,10.7,1.0,13.99,13.99,0.0,10.49,2,Clear,1,1,0
REQ_202609010145_3_009,2026-09-01 01:45:14,3,Metro Int'l Airport,37.60214,-122.39411,9,Central Railway Station,37.76727,-122.38297,18.39,48.2,1.0,53.47,53.47,8.02,48.12,1,Clear,1,1,0
REQ_202609010146_4_000,2026-09-01 01:46:24,4,Waterfront & Pier Dining,37.81272,-122.40888,2,Midtown Tech Hub,37.80344,-122.45089,3.83,10.7,1.0,14.14,14.14,0.0,10.6,1,Clear,1,1,0
REQ_202609010146_7_007,2026-09-01 01:46:42,7,Marina & Golden Gate View,37.81229,-122.43795,4,Waterfront & Pier Dining,37.79701,-122.41012,2.98,10.0,1.0,12.36,12.36,0.0,9.27,1,Clear,1,1,0
REQ_202609010147_4_006,2026-09-01 01:47:05,4,Waterfront & Pier Dining,37.80403,-122.41094,6,University Campus & Med,37.75995,-122.4645,6.8,19.2,1.0,22.45,22.45,0.0,16.84,2,Clear,1,1,0
REQ_202609010147_10_002,2026-09-01 01:47:36,10,Convention Center Arena,37.79007,-122.39082,9,Central Railway Station,37.79889,-122.42028,2.77,9.2,1.0,11.7,11.7,0.0,8.77,2,Clear,1,1,0
REQ_202609010148_5_002,2026-09-01 01:48:24,5,Mission Nightlife & Arts,37.75869,-122.41108,9,Central Railway Station,37.80281,-122.40128,4.98,14.0,1.0,17.37,17.37,0.0,13.03,1,Clear,1,1,0
REQ_202609010148_6_008,2026-09-01 01:48:29,6,University Campus & Med,37.7546,-122.45853,9,Central Railway Station,37.78454,-122.42296,4.57,12.5,1.0,16.1,16.1,0.0,12.08,4,Clear,1,1,0
REQ_202609010148_8_004,2026-09-01 01:48:34,8,Sunset Residential District,37.76699,-122.46729,2,Midtown Tech Hub,37.79165,-122.45094,3.1,9.1,1.0,12.26,12.26,1.84,11.04,1,Clear,1,1,0
REQ_202609010149_7_005,2026-09-01 01:49:13,7,Marina & Golden Gate View,37.80126,-122.4417,4,Waterfront & Pier Dining,37.81024,-122.42487,1.78,5.8,1.0,8.74,8.74,0.0,6.56,1,Clear,1,1,0
REQ_202609010150_7_006,2026-09-01 01:50:13,7,Marina & Golden Gate View,37.7981,-122.44303,2,Midtown Tech Hub,37.80074,-122.41511,2.47,8.6,1.0,10.96,10.96,1.64,9.86,1,Clear,1,1,0
REQ_202609010150_2_004,2026-09-01 01:50:52,2,Midtown Tech Hub,37.77668,-122.42946,6,University Campus & Med,37.77222,-122.46118,2.83,10.3,1.0,12.2,12.2,1.83,10.98,2,Clear,1,1,0
REQ_202609010151_3_007,2026-09-01 01:51:28,3,Metro Int'l Airport,37.61617,-122.36137,6,University Campus & Med,37.80247,-122.46756,22.72,58.1,1.0,64.74,64.74,0.0,48.55,1,Clear,1,1,0
REQ_202609010151_3_004,2026-09-01 01:51:38,3,Metro Int'l Airport,37.61175,-122.36203,8,Sunset Residential District,37.71231,-122.48456,15.54,40.4,1.0,45.6,45.6,0.0,34.2,1,Clear,1,1,0
REQ_202609010152_8_001,2026-09-01 01:52:47,8,Sunset Residential District,37.74605,-122.48262,2,Midtown Tech Hub,37.77554,-122.41227,7.0,19.8,1.0,23.03,23.03,3.45,20.72,2,Clear,1,1,0
REQ_202609010152_6_000,2026-09-01 01:52:52,6,University Campus & Med,37.76732,-122.46939,1,Downtown Financial,37.81858,-122.40818,7.84,19.2,1.0,24.33,24.33,3.65,21.9,1,Clear,1,1,0
REQ_202609010153_10_008,2026-09-01 01:53:04,10,Convention Center Arena,37.78829,-122.39621,1,Downtown Financial,37.79023,-122.38299,1.2,4.3,1.0,7.17,7.17,1.08,6.46,1,Clear,1,1,0
REQ_202609010154_5_000,2026-09-01 01:54:28,5,Mission Nightlife & Arts,37.75951,-122.42236,2,Midtown Tech Hub,37.78713,-122.42805,3.11,10.5,1.0,12.78,12.78,0.0,9.58,2,Clear,1,1,0
REQ_202609010157_10_006,2026-09-01 01:57:02,10,Convention Center Arena,37.77657,-122.40934,3,Metro Int'l Airport,37.61739,-122.3531,18.38,48.0,1.0,53.38,53.38,8.01,48.04,1,Clear,1,1,0
REQ_202609010159_7_001,2026-09-01 01:59:46,7,Marina & Golden Gate View,37.80934,-122.42466,4,Waterfront & Pier Dining,37.79067,-122.41291,2.32,8.2,1.0,10.54,10.54,0.0,7.9,1,Clear,1,1,0
REQ_202609010159_4_002,2026-09-01 01:59:47,4,Waterfront & Pier Dining,37.80372,-122.42065,1,Downtown Financial,37.79246,-122.38779,3.15,9.9,1.0,12.63,12.63,1.89,11.36,1,Clear,1,1,0
REQ_202609010200_7_005,2026-09-01 02:00:54,7,Marina & Golden Gate View,37.80361,-122.44353,4,Waterfront & Pier Dining,37.81435,-122.43059,1.65,7.3,1.0,9.02,9.02,1.35,8.12,1,Clear,2,1,0
REQ_202609010201_1_000,2026-09-01 02:01:40,1,Downtown Financial,37.79032,-122.41396,5,Mission Nightlife & Arts,37.76752,-122.4119,2.54,8.3,1.0,10.98,10.98,1.65,9.88,1,Clear,2,1,0
REQ_202609010202_10_006,2026-09-01 02:02:19,10,Convention Center Arena,37.78403,-122.39265,6,University Campus & Med,37.77493,-122.44942,5.09,15.6,1.0,18.12,18.12,2.72,16.31,1,Clear,2,1,0
REQ_202609010203_2_001,2026-09-01 02:03:03,2,Midtown Tech Hub,37.77446,-122.43032,5,Mission Nightlife & Arts,37.77359,-122.40054,2.62,9.0,1.0,11.36,11.36,1.7,10.22,2,Clear,2,1,0
REQ_202609010203_4_007,2026-09-01 02:03:19,4,Waterfront & Pier Dining,37.80632,-122.42156,6,University Campus & Med,37.77358,-122.46371,5.19,14.6,1.0,17.96,17.96,0.0,13.47,1,Clear,2,1,0
REQ_202609010204_6_003,2026-09-01 02:04:02,6,University Campus & Med,37.77141,-122.46448,1,Downtown Financial,37.79826,-122.3944,6.84,19.1,1.0,22.5,22.5,3.38,20.26,1,Clear,2,1,0
REQ_202609010204_3_005,2026-09-01 02:04:19,3,Metro Int'l Airport,37.61335,-122.36275,5,Mission Nightlife & Arts,37.77791,-122.42465,19.09,48.7,1.0,54.91,54.91,0.0,41.18,1,Clear,2,1,0
REQ_202609010204_8_000,2026-09-01 02:04:24,8,Sunset Residential District,37.74848,-122.47963,5,Mission Nightlife & Arts,37.76716,-122.41833,5.78,16.7,1.0,19.74,19.74,2.96,17.76,3,Clear,2,1,0
REQ_202609010204_3_004,2026-09-01 02:04:31,3,Metro Int'l Airport,37.61875,-122.37938,9,Central Railway Station,37.78089,-122.40048,18.12,47.5,1.0,52.75,52.75,0.0,39.56,1,Clear,2,1,0
REQ_202609010204_5_003,2026-09-01 02:04:35,5,Mission Nightlife & Arts,37.76225,-122.415,1,Downtown Financial,37.81568,-122.40551,6.0,16.0,1.0,19.9,19.9,2.98,17.9,1,Clear,2,1,0
REQ_202609010205_8_004,2026-09-01 02:05:08,8,Sunset Residential District,37.76082,-122.49031,6,University Campus & Med,37.75458,-122.46068,2.7,8.2,1.0,11.22,11.22,1.68,10.1,3,Clear,2,1,0
REQ_202609010205_5_001,2026-09-01 02:05:46,5,Mission Nightlife & Arts,37.7536,-122.41756,10,Convention Center Arena,37.80033,-122.39566,5.54,15.9,1.0,19.04,19.04,0.0,14.28,2,Clear,2,1,0
REQ_202609010206_4_008,2026-09-01 02:06:03,4,Waterfront & Pier Dining,37.81607,-122.41724,6,University Campus & Med,37.78663,-122.42771,3.4,12.6,1.0,14.03,14.03,2.1,12.62,2,Clear,2,1,0
REQ_202609010206_6_000,2026-09-01 02:06:34,6,University Campus & Med,37.76909,-122.46333,7,Marina & Golden Gate View,37.8184,-122.44059,5.84,15.9,1.0,19.57,19.57,2.94,17.62,1,Clear,2,1,0
REQ_202609010207_10_000,2026-09-01 02:07:18,10,Convention Center Arena,37.77209,-122.40238,8,Sunset Residential District,37.72198,-122.52376,12.04,30.6,1.0,35.88,35.88,5.38,32.29,1,Clear,2,1,0
REQ_202609010208_9_001,2026-09-01 02:08:58,9,Central Railway Station,37.77949,-122.39208,3,Metro Int'l Airport,37.65482,-122.37349,13.96,38.7,1.0,42.17,42.17,0.0,31.63,1,Clear,2,1,0
REQ_202609010209_3_003,2026-09-01 02:09:49,3,Metro Int'l Airport,37.64268,-122.38658,2,Midtown Tech Hub,37.76227,-122.44963,14.41,38.4,1.0,42.88,42.88,6.43,38.59,3,Clear,2,1,0
REQ_202609010210_7_003,2026-09-01 02:10:55,7,Marina & Golden Gate View,37.79539,-122.42831,5,Mission Nightlife & Arts,37.74929,-122.39698,5.82,17.1,1.0,19.96,19.96,0.0,14.97,3,Clear,2,1,0
REQ_202609010211_9_005,2026-09-01 02:11:53,9,Central Railway Station,37.78106,-122.38744,10,Convention Center Arena,37.77872,-122.4158,2.51,7.8,1.0,10.74,10.74,0.0,8.06,3,Clear,2,1,0
REQ_202609010213_4_006,2026-09-01 02:13:13,4,Waterfront & Pier Dining,37.81173,-122.41315,5,Mission Nightlife & Arts,37.74659,-122.42136,7.28,20.9,1.0,23.92,23.92,3.59,21.53,1,Clear,2,1,0
REQ_202609010214_1_004,2026-09-01 02:14:03,1,Downtown Financial,37.791,-122.39975,5,Mission Nightlife & Arts,37.74536,-122.42889,5.68,16.1,1.0,19.37,19.37,2.91,17.44,1,Clear,2,1,0
REQ_202609010215_1_002,2026-09-01 02:15:06,1,Downtown Financial,37.78753,-122.40487,6,University Campus & Med,37.75995,-122.44712,4.82,14.2,1.0,17.14,17.14,2.57,15.42,1,Clear,2,1,0
REQ_202609010216_8_003,2026-09-01 02:16:04,8,Sunset Residential District,37.74206,-122.48111,3,Metro Int'l Airport,37.62704,-122.38376,15.39,39.8,1.0,45.14,45.14,0.0,33.86,2,Clear,2,1,0
REQ_202609010216_8_005,2026-09-01 02:16:38,8,Sunset Residential District,37.76601,-122.48278,6,University Campus & Med,37.7747,-122.44771,3.23,12.0,1.0,13.51,13.51,0.0,10.13,1,Clear,2,1,0
REQ_202609010217_6_001,2026-09-01 02:17:57,6,University Campus & Med,37.76045,-122.47334,2,Midtown Tech Hub,37.78826,-122.44364,4.05,11.1,1.0,14.67,14.67,2.2,13.2,1,Clear,2,1,0
REQ_202609010218_10_003,2026-09-01 02:18:11,10,Convention Center Arena,37.7857,-122.39618,1,Downtown Financial,37.78185,-122.3992,1.2,6.6,1.0,7.97,7.97,0.0,5.98,1,Clear,2,1,0
REQ_202609010218_2_000,2026-09-01 02:18:33,2,Midtown Tech Hub,37.77185,-122.41774,3,Metro Int'l Airport,37.62353,-122.38406,16.76,43.3,1.0,48.82,48.82,7.32,43.94,1,Clear,2,1,0
REQ_202609010221_4_002,2026-09-01 02:21:42,4,Waterfront & Pier Dining,37.80933,-122.42749,2,Midtown Tech Hub,37.78134,-122.42743,3.11,8.6,1.0,12.11,12.11,0.0,9.08,1,Clear,2,1,0
REQ_202609010221_1_001,2026-09-01 02:21:42,1,Downtown Financial,37.79823,-122.38845,5,Mission Nightlife & Arts,37.76113,-122.41628,4.8,14.9,1.0,17.35,17.35,2.6,15.61,2,Clear,2,1,0
REQ_202609010223_9_000,2026-09-01 02:23:13,9,Central Railway Station,37.7761,-122.39284,10,Convention Center Arena,37.7917,-122.40489,2.03,7.8,1.0,9.89,9.89,0.0,7.42,4,Clear,2,1,0
REQ_202609010226_4_005,2026-09-01 02:26:01,4,Waterfront & Pier Dining,37.80169,-122.41088,5,Mission Nightlife & Arts,37.75075,-122.39685,5.8,16.6,1.0,19.74,19.74,2.96,17.76,2,Clear,2,1,0
REQ_202609010229_5_002,2026-09-01 02:29:53,5,Mission Nightlife & Arts,37.76073,-122.4279,3,Metro Int'l Airport,37.63679,-122.38192,14.36,37.5,1.0,42.48,42.48,6.37,38.23,1,Clear,2,1,0
REQ_202609010229_3_006,2026-09-01 02:29:53,3,Metro Int'l Airport,37.62662,-122.38878,7,Marina & Golden Gate View,37.81419,-122.43655,21.28,54.3,1.0,60.8,60.8,9.12,54.72,2,Clear,2,1,0
REQ_202609010230_4_009,2026-09-01 02:30:59,4,Waterfront & Pier Dining,37.81344,-122.41774,3,Metro Int'l Airport,37.64099,-122.38155,19.44,50.1,1.0,56.02,56.02,8.4,50.42,2,Clear,2,1,0
REQ_202609010231_3_001,2026-09-01 02:31:35,3,Metro Int'l Airport,37.60755,-122.38854,6,University Campus & Med,37.7456,-122.4584,16.54,44.5,1.0,48.84,48.84,7.33,43.96,1,Clear,2,1,0
REQ_202609010232_1_003,2026-09-01 02:32:35,1,Downtown Financial,37.78357,-122.39934,7,Marina & Golden Gate View,37.79326,-122.42302,2.34,7.1,1.0,10.2,10.2,1.53,9.18,1,Clear,2,1,0
REQ_202609010232_9_002,2026-09-01 02:32:55,9,Central Railway Station,37.78036,-122.39784,5,Mission Nightlife & Arts,37.74409,-122.43082,4.97,15.4,1.0,17.83,17.83,2.67,16.04,1,Clear,2,1,0
REQ_202609010234_2_002,2026-09-01 02:34:06,2,Midtown Tech Hub,37.76336,-122.39412,8,Sunset Residential District,37.76618,-122.47457,7.08,19.7,1.0,23.14,23.14,3.47,20.82,1,Clear,2,1,0
REQ_202609010235_10_004,2026-09-01 02:35:17,10,Convention Center Arena,37.78844,-122.39979,8,Sunset Residential District,37.74072,-122.48797,9.39,25.6,1.0,29.37,29.37,0.0,22.03,1,Clear,2,1,0
REQ_202609010236_4_003,2026-09-01 02:36:32,4,Waterfront & Pier Dining,37.80782,-122.42853,3,Metro Int'l Airport,37.62248,-122.36397,21.38,55.6,1.0,61.44,61.44,9.22,55.3,1,Clear,2,1,0
REQ_202609010237_9_006,2026-09-01 02:37:19,9,Central Railway Station,37.77935,-122.38885,7,Marina & Golden Gate View,37.78652,-122.43655,4.27,12.4,1.0,15.52,15.52,2.33,13.97,3,Clear,2,1,0
REQ_202609010237_10_001,2026-09-01 02:37:48,10,Convention Center Arena,37.78937,-122.40462,1,Downtown Financial,37.78171,-122.42154,1.71,5.7,1.0,8.58,8.58,1.29,7.72,1,Clear,2,1,0
REQ_202609010238_10_005,2026-09-01 02:38:01,10,Convention Center Arena,37.79008,-122.39375,2,Midtown Tech Hub,37.77999,-122.4035,1.41,4.4,1.0,7.58,7.58,0.0,5.68,1,Clear,2,1,0
REQ_202609010239_7_004,2026-09-01 02:39:17,7,Marina & Golden Gate View,37.80362,-122.44279,2,Midtown Tech Hub,37.78901,-122.42362,2.34,7.6,1.0,10.37,10.37,1.56,9.34,1,Clear,2,1,0
REQ_202609010239_3_007,2026-09-01 02:39:24,3,Metro Int'l Airport,37.61921,-122.38047,10,Convention Center Arena,37.77525,-122.40042,17.44,47.1,1.0,51.38,51.38,7.71,46.24,2,Clear,2,1,0
REQ_202609010240_6_004,2026-09-01 02:40:32,6,University Campus & Med,37.76081,-122.46212,10,Convention Center Arena,37.78701,-122.38377,7.48,19.7,1.0,23.85,23.85,3.58,21.47,2,Clear,2,1,0
REQ_202609010240_6_005,2026-09-01 02:40:38,6,University Campus & Med,37.76389,-122.45477,7,Marina & Golden Gate View,37.82817,-122.42873,7.5,20.3,1.0,24.11,24.11,3.62,21.7,1,Clear,2,1,0
REQ_202609010240_4_001,2026-09-01 02:40:46,4,Waterfront & Pier Dining,37.80537,-122.41292,6,University Campus & Med,37.7513,-122.4772,8.25,22.9,1.0,26.37,26.37,0.0,19.78,1,Clear,2,1,0
REQ_202609010243_8_001,2026-09-01 02:43:43,8,Sunset Residential District,37.74914,-122.49864,6,University Campus & Med,37.7509,-122.46528,2.94,10.3,1.0,12.4,12.4,0.0,9.3,2,Clear,2,1,0
REQ_202609010246_7_000,2026-09-01 02:46:39,7,Marina & Golden Gate View,37.79937,-122.44258,3,Metro Int'l Airport,37.61161,-122.39099,21.37,54.9,1.0,61.17,61.17,9.18,55.06,1,Clear,2,1,0
REQ_202609010247_9_004,2026-09-01 02:47:19,9,Central Railway Station,37.77674,-122.4028,5,Mission Nightlife & Arts,37.77453,-122.40728,1.2,5.2,1.0,7.48,7.48,1.12,6.73,1,Clear,2,1,0
REQ_202609010251_3_002,2026-09-01 02:51:28,3,Metro Int'l Airport,37.61275,-122.36059,1,Downtown Financial,37.78596,-122.38427,19.37,49.3,1.0,55.63,55.63,8.34,50.06,1,Clear,2,1,0
REQ_202609010251_4_000,2026-09-01 02:51:29,4,Waterfront & Pier Dining,37.80895,-122.41478,3,Metro Int'l Airport,37.62591,-122.36676,20.79,54.8,1.0,60.1,60.1,9.02,54.1,2,Clear,2,1,0
REQ_202609010254_9_003,2026-09-01 02:54:15,9,Central Railway Station,37.78393,-122.39123,3,Metro Int'l Airport,37.61156,-122.36621,19.29,49.5,1.0,55.55,55.55,8.33,49.99,1,Clear,2,1,0
REQ_202609010254_5_000,2026-09-01 02:54:32,5,Mission Nightlife & Arts,37.75942,-122.4157,10,Convention Center Arena,37.78685,-122.39235,3.68,13.1,1.0,14.7,14.7,2.2,13.22,1,Clear,2,1,0
REQ_202609010254_10_007,2026-09-01 02:54:44,10,Convention Center Arena,37.78796,-122.40223,1,Downtown Financial,37.78648,-122.42368,1.89,7.8,1.0,9.64,9.64,1.45,8.68,1,Clear,2,1,0
REQ_202609010255_7_002,2026-09-01 02:55:02,7,Marina & Golden Gate View,37.80145,-122.43097,4,Waterfront & Pier Dining,37.80022,-122.39959,2.76,6.7,1.0,10.81,10.81,0.0,8.11,1,Clear,2,1,0
REQ_202609010255_6_002,2026-09-01 02:55:10,6,University Campus & Med,37.76392,-122.45368,8,Sunset Residential District,37.7704,-122.49165,3.41,11.1,1.0,13.53,13.53,2.03,12.18,4,Clear,2,1,0
REQ_202609010255_8_002,2026-09-01 02:55:25,8,Sunset Residential District,37.75085,-122.49018,4,Waterfront & Pier Dining,37.81174,-122.41138,9.69,26.7,1.0,30.28,30.28,4.54,27.25,1,Clear,2,1,0
REQ_202609010255_7_001,2026-09-01 02:55:39,7,Marina & Golden Gate View,37.79585,-122.43947,10,Convention Center Arena,37.79167,-122.37726,5.49,16.1,1.0,19.01,19.01,2.85,17.11,1,Clear,2,1,0
REQ_202609010257_4_004,2026-09-01 02:57:15,4,Waterfront & Pier Dining,37.81069,-122.41331,3,Metro Int'l Airport,37.64062,-122.38534,19.07,49.9,1.0,55.29,55.29,8.29,49.76,1,Clear,2,1,0
REQ_202609010257_3_000,2026-09-01 02:57:55,3,Metro Int'l Airport,37.61957,-122.3975,6,University Campus & Med,37.76625,-122.45156,16.99,45.6,1.0,50.04,50.04,0.0,37.53,1,Clear,2,1,0
REQ_202609010258_10_002,2026-09-01 02:58:38,10,Convention Center Arena,37.78823,-122.40373,3,Metro Int'l Airport,37.62234,-122.36763,18.72,48.7,1.0,54.24,54.24,0.0,40.68,1,Clear,2,1,0
REQ_202609010259_3_008,2026-09-01 02:59:33,3,Metro Int'l Airport,37.63913,-122.38357,9,Central Railway Station,37.76441,-122.40744,14.09,37.4,1.0,41.95,41.95,0.0,31.46,1,Clear,2,1,0
REQ_202609010300_10_004,2026-09-01 03:00:03,10,Convention Center Arena,37.78348,-122.39611,7,Marina & Golden Gate View,37.81386,-122.45,5.82,16.0,1.0,19.57,19.57,2.94,17.62,2,Clear,3,1,0
REQ_202609010300_3_002,2026-09-01 03:00:16,3,Metro Int'l Airport,37.62208,-122.37871,6,University Campus & Med,37.7574,-122.47854,17.42,44.9,1.0,50.58,50.58,7.59,45.53,2,Clear,3,1,0
REQ_202609010300_9_004,2026-09-01 03:00:18,9,Central Railway Station,37.77328,-122.3961,6,University Campus & Med,37.76765,-122.47947,7.35,21.8,1.0,24.37,24.37,0.0,18.28,1,Clear,3,1,0
REQ_202609010302_6_003,2026-09-01 03:02:29,6,University Campus & Med,37.76314,-122.44884,1,Downtown Financial,37.75347,-122.39243,5.07,13.9,1.0,17.5,17.5,2.62,15.74,1,Clear,3,1,0
REQ_202609010302_7_000,2026-09-01 03:02:50,7,Marina & Golden Gate View,37.79837,-122.42943,4,Waterfront & Pier Dining,37.79439,-122.40771,1.96,7.4,1.0,9.62,9.62,1.44,8.65,1,Clear,3,1,0
REQ_202609010304_1_002,2026-09-01 03:04:07,1,Downtown Financial,37.78524,-122.40984,7,Marina & Golden Gate View,37.79211,-122.40863,1.2,4.5,1.0,7.24,7.24,0.0,5.43,1,Clear,3,1,0
REQ_202609010306_9_001,2026-09-01 03:06:58,9,Central Railway Station,37.77858,-122.38241,3,Metro Int'l Airport,37.60747,-122.39406,19.05,49.8,1.0,55.23,55.23,8.28,49.7,1,Clear,3,1,0
REQ_202609010308_10_000,2026-09-01 03:08:05,10,Convention Center Arena,37.78104,-122.39426,1,Downtown Financial,37.79366,-122.39058,1.44,5.4,1.0,7.98,7.98,1.2,7.18,1,Clear,3,1,0
REQ_202609010308_10_010,2026-09-01 03:08:46,10,Convention Center Arena,37.78666,-122.3987,3,Metro Int'l Airport,37.63759,-122.36317,16.87,44.2,1.0,49.33,49.33,7.4,44.4,2,Clear,3,1,0
REQ_202609010309_3_003,2026-09-01 03:09:09,3,Metro Int'l Airport,37.62708,-122.37626,5,Mission Nightlife & Arts,37.77924,-122.43138,17.6,46.8,1.0,51.56,51.56,7.73,46.4,2,Clear,3,1,0
REQ_202609010309_6_007,2026-09-01 03:09:35,6,University Campus & Med,37.7674,-122.45946,5,Mission Nightlife & Arts,37.74946,-122.43106,3.2,10.5,1.0,12.93,12.93,0.0,9.7,1,Clear,3,1,0
REQ_202609010310_10_009,2026-09-01 03:10:13,10,Convention Center Arena,37.79309,-122.40419,3,Metro Int'l Airport,37.61139,-122.36102,20.56,52.6,1.0,58.91,58.91,8.84,53.02,4,Clear,3,1,0
REQ_202609010310_1_007,2026-09-01 03:10:38,1,Downtown Financial,37.78239,-122.40026,9,Central Railway Station,37.76917,-122.38653,1.9,7.5,1.0,9.55,9.55,0.0,7.16,1,Clear,3,1,0
REQ_202609010310_1_000,2026-09-01 03:10:47,1,Downtown Financial,37.78729,-122.40194,9,Central Railway Station,37.77182,-122.41136,1.91,6.4,1.0,9.18,9.18,1.38,8.26,1,Clear,3,1,0
REQ_202609010311_8_000,2026-09-01 03:11:47,8,Sunset Residential District,37.75871,-122.485,1,Downtown Financial,37.78636,-122.43088,5.66,13.7,1.0,18.49,18.49,2.77,16.64,1,Clear,3,1,0
REQ_202609010312_3_007,2026-09-01 03:12:18,3,Metro Int'l Airport,37.62997,-122.38183,4,Waterfront & Pier Dining,37.81934,-122.41372,21.24,54.5,1.0,60.81,60.81,9.12,54.73,1,Clear,3,1,0
REQ_202609010312_2_006,2026-09-01 03:12:39,2,Midtown Tech Hub,37.77409,-122.41566,4,Waterfront & Pier Dining,37.81018,-122.42921,4.19,12.7,1.0,15.48,15.48,2.32,13.93,1,Clear,3,1,0
REQ_202609010314_2_002,2026-09-01 03:14:26,2,Midtown Tech Hub,37.77081,-122.43546,3,Metro Int'l Airport,37.66837,-122.37095,12.73,34.1,1.0,38.34,38.34,5.75,34.51,1,Clear,3,1,0
REQ_202609010314_6_014,2026-09-01 03:14:34,6,University Campus & Med,37.7663,-122.47857,9,Central Railway Station,37.77998,-122.38151,8.67,24.4,1.0,27.64,27.64,0.0,20.73,2,Clear,3,1,0
REQ_202609010314_1_004,2026-09-01 03:14:52,1,Downtown Financial,37.79308,-122.39756,6,University Campus & Med,37.75907,-122.4592,6.61,18.7,1.0,21.94,21.94,3.29,19.74,1,Clear,3,1,0
REQ_202609010316_9_006,2026-09-01 03:16:09,9,Central Railway Station,37.7787,-122.39512,3,Metro Int'l Airport,37.61868,-122.37374,17.89,47.0,1.0,52.16,52.16,7.82,46.94,1,Clear,3,1,0
REQ_202609010318_8_002,2026-09-01 03:18:05,8,Sunset Residential District,37.75751,-122.48543,3,Metro Int'l Airport,37.59462,-122.38882,20.01,51.0,1.0,57.37,57.37,8.61,51.64,2,Clear,3,1,0
REQ_202609010318_8_003,2026-09-01 03:18:11,8,Sunset Residential District,37.75257,-122.48121,10,Convention Center Arena,37.77946,-122.40818,7.08,18.8,1.0,22.83,22.83,0.0,17.12,2,Clear,3,1,0
REQ_202609010318_6_012,2026-09-01 03:18:44,6,University Campus & Med,37.75364,-122.45158,8,Sunset Residential District,37.74864,-122.49074,3.49,11.8,1.0,13.91,13.91,2.09,12.52,2,Clear,3,1,0
REQ_202609010319_6_013,2026-09-01 03:19:14,6,University Campus & Med,37.75455,-122.4561,9,Central Railway Station,37.76874,-122.41039,4.32,12.4,1.0,15.61,15.61,0.0,11.71,1,Clear,3,1,0
REQ_202609010319_2_001,2026-09-01 03:19:40,2,Midtown Tech Hub,37.77566,-122.42722,5,Mission Nightlife & Arts,37.76373,-122.39911,2.8,7.6,1.0,11.21,11.21,0.0,8.41,2,Clear,3,1,0
REQ_202609010323_7_004,2026-09-01 03:23:01,7,Marina & Golden Gate View,37.80619,-122.4296,6,University Campus & Med,37.77843,-122.45435,3.78,11.9,1.0,14.46,14.46,2.17,13.02,2,Clear,3,1,0
REQ_202609010323_4_001,2026-09-01 03:23:07,4,Waterfront & Pier Dining,37.80317,-122.41043,7,Marina & Golden Gate View,37.81315,-122.45484,4.06,13.8,1.0,15.63,15.63,2.34,14.06,1,Clear,3,1,0
REQ_202609010323_3_004,2026-09-01 03:23:14,3,Metro Int'l Airport,37.63181,-122.34447,8,Sunset Residential District,37.74257,-122.46264,16.12,42.9,1.0,47.53,47.53,0.0,35.65,1,Clear,3,1,0
REQ_202609010323_4_004,2026-09-01 03:23:28,4,Waterfront & Pier Dining,37.81042,-122.41794,7,Marina & Golden Gate View,37.79697,-122.41352,1.55,5.0,1.0,8.03,8.03,0.0,6.02,2,Clear,3,1,0
REQ_202609010325_6_005,2026-09-01 03:25:05,6,University Campus & Med,37.76696,-122.46244,2,Midtown Tech Hub,37.76395,-122.39345,6.07,18.2,1.0,20.8,20.8,3.12,18.72,1,Clear,3,1,0
REQ_202609010326_3_008,2026-09-01 03:26:24,3,Metro Int'l Airport,37.62648,-122.38921,6,University Campus & Med,37.76483,-122.45484,16.43,42.5,1.0,47.95,47.95,7.19,43.15,1,Clear,3,1,0
